,epoch,iter,time,loss
0,0,0,0.5612781047821045,1.125
1,0,1,0.6233201026916504,1.140625
2,0,2,0.6918554306030273,1.15625
3,0,3,0.7564573287963867,1.1328125
4,0,4,0.8178660869598389,1.15625
5,0,5,0.8794736862182617,1.125
6,0,6,0.9400930404663086,1.1328125
7,0,7,1.0007233619689941,1.09375
8,0,8,1.061258316040039,1.0703125
9,0,9,1.126835584640503,1.046875
10,0,10,1.1935224533081055,1.1328125
11,0,11,1.2545936107635498,1.078125
12,0,12,1.3148741722106934,1.171875
13,0,13,1.38193941116333,1.109375
14,0,14,1.442289113998413,1.09375
15,0,15,1.5028984546661377,1.109375
16,0,16,1.5631215572357178,1.1328125
17,0,17,1.623811960220337,1.09375
18,0,18,1.6840763092041016,1.0859375
19,0,19,1.7441751956939697,1.1171875
20,0,20,1.8097114562988281,1.1015625
21,0,21,1.8697967529296875,1.0390625
22,0,22,1.930621862411499,1.203125
23,0,23,1.9906809329986572,1.1640625
24,0,24,2.051085948944092,1.0859375
25,0,25,2.1113994121551514,1.078125
26,0,26,2.1751177310943604,1.0546875
27,0,27,2.2356019020080566,1.1171875
28,0,28,2.2958438396453857,1.0703125
29,0,29,2.356376886367798,1.15625
30,0,30,2.4164371490478516,1.09375
31,0,31,2.4764623641967773,1.125
32,0,32,2.5365965366363525,1.0625
33,0,33,2.596977472305298,1.0546875
34,0,34,2.657074451446533,1.078125
35,0,35,2.7172391414642334,1.0859375
36,0,36,2.7772347927093506,1.1171875
37,0,37,2.8370776176452637,1.109375
38,0,38,2.8969624042510986,1.09375
39,0,39,2.9569482803344727,1.0625
40,0,40,3.0169286727905273,1.1484375
41,0,41,3.0770199298858643,1.1640625
42,0,42,3.136953830718994,1.140625
43,0,43,3.1970579624176025,1.125
44,0,44,3.257200241088867,1.078125
45,0,45,3.3200578689575195,1.0703125
46,0,46,3.379997491836548,1.1328125
47,0,47,3.440495252609253,1.1015625
48,0,48,3.500562906265259,1.078125
49,0,49,3.560828447341919,1.1015625
50,0,50,3.6209635734558105,1.125
51,0,51,3.681351900100708,1.0859375
52,0,52,3.741260051727295,1.078125
53,0,53,3.801456928253174,1.140625
54,0,54,3.8612148761749268,1.1015625
55,0,55,3.9213314056396484,1.09375
56,0,56,3.981074333190918,1.1015625
57,0,57,4.041376352310181,1.1015625
58,0,58,4.101461410522461,1.109375
59,0,59,4.162068843841553,1.140625
60,0,60,4.226245880126953,1.09375
61,0,61,4.286891937255859,1.109375
62,0,62,4.347193956375122,1.1171875
63,0,63,4.411720514297485,1.09375
64,0,64,4.47750186920166,1.125
65,0,65,4.537716627120972,1.1015625
66,0,66,4.597795724868774,1.09375
67,0,67,4.658058404922485,1.125
68,0,68,4.72084641456604,1.109375
69,0,69,4.780882835388184,1.0703125
70,0,70,4.841139316558838,1.109375
71,0,71,4.901106119155884,1.1015625
72,0,72,4.961065053939819,1.0859375
73,0,73,5.023388385772705,1.125
74,0,74,5.08317494392395,1.109375
75,0,75,5.143055438995361,1.078125
76,0,76,5.202913761138916,1.09375
77,0,77,5.262954235076904,1.078125
78,0,78,5.326350688934326,1.125
79,0,79,5.3864123821258545,1.1328125
80,0,80,5.44633412361145,1.078125
81,0,81,5.506408929824829,1.125
82,0,82,5.566532373428345,1.1328125
83,0,83,5.626607418060303,1.09375
84,0,84,5.6862123012542725,1.109375
85,0,85,5.746362924575806,1.140625
86,0,86,5.8061912059783936,1.0546875
87,0,87,5.865926504135132,1.09375
88,0,88,5.926287889480591,1.109375
89,0,89,5.990588665008545,1.078125
90,0,90,6.05067777633667,1.0703125
91,0,91,6.1108410358428955,1.09375
92,0,92,6.170952320098877,1.1015625
93,0,93,6.230966567993164,1.0859375
94,0,94,6.296785354614258,1.0859375
95,0,95,6.356624364852905,1.09375
96,0,96,6.416579723358154,1.078125
97,0,97,6.476433515548706,1.0625
98,0,98,6.541565179824829,1.1015625
99,0,99,6.601535320281982,1.078125
100,0,100,6.662550926208496,1.1171875
101,0,101,6.726197957992554,1.1171875
102,0,102,6.790290832519531,1.1015625
103,0,103,6.850980043411255,1.0859375
104,0,104,6.910764932632446,1.125
105,0,105,6.970745086669922,1.0859375
106,0,106,7.030668497085571,1.125
107,0,107,7.090686798095703,1.078125
