,epoch,iter,time,loss
0,0,0,0.41177892684936523,13.625
1,0,1,0.47801709175109863,7.28125
2,0,2,0.5430276393890381,9.0625
3,0,3,0.6076281070709229,10.1875
4,0,4,0.6720290184020996,8.4375
5,0,5,0.7451019287109375,9.6875
6,0,6,0.809838056564331,7.40625
7,0,7,0.8783121109008789,5.78125
8,0,8,0.9459683895111084,7.5625
9,0,9,1.0111370086669922,8.5
10,0,10,1.0851337909698486,6.03125
11,0,11,1.1539831161499023,8.75
12,0,12,1.2238578796386719,9.125
13,0,13,1.2961978912353516,9.3125
14,0,14,1.3624887466430664,11.875
15,0,15,1.4283807277679443,6.84375
16,0,16,1.497511625289917,7.3125
17,0,17,1.5657439231872559,7.8125
18,0,18,1.631194829940796,9.9375
19,0,19,1.7033982276916504,7.0625
20,0,20,1.7737610340118408,8.8125
21,0,21,1.8423357009887695,7.5
22,0,22,1.9087495803833008,6.875
23,0,23,1.9768681526184082,9.0
24,0,24,2.046225070953369,8.375
25,0,25,2.1106369495391846,8.25
26,0,26,2.174790143966675,7.59375
27,0,27,2.239130973815918,7.5
28,0,28,2.3063528537750244,7.375
29,0,29,2.3708927631378174,7.375
30,0,30,2.440699577331543,4.5
31,0,31,2.5077860355377197,9.625
32,0,32,2.5805182456970215,8.875
33,0,33,2.6449930667877197,5.28125
34,0,34,2.7086021900177,5.625
35,0,35,2.7725765705108643,6.875
36,0,36,2.8366217613220215,5.6875
37,0,37,2.901637077331543,8.1875
38,0,38,2.965909719467163,5.375
39,0,39,3.029796600341797,5.25
40,0,40,3.0937588214874268,6.0625
41,0,41,3.1584362983703613,3.25
42,0,42,3.2221200466156006,5.71875
43,0,43,3.2863106727600098,4.375
44,0,44,3.3512113094329834,4.59375
45,0,45,3.423405408859253,3.40625
46,0,46,3.4909751415252686,4.71875
47,0,47,3.5585429668426514,3.78125
48,0,48,3.625077962875366,2.40625
49,0,49,3.6898298263549805,2.890625
50,0,50,3.7538506984710693,3.21875
51,0,51,3.8186323642730713,3.1875
52,0,52,3.8836100101470947,3.859375
53,0,53,3.9510276317596436,3.0
54,0,54,4.015502452850342,3.109375
55,0,55,4.079846382141113,1.40625
56,0,56,4.14353346824646,1.7578125
57,0,57,4.208370208740234,2.796875
58,0,58,4.272645473480225,2.953125
59,0,59,4.337325572967529,2.5625
60,0,60,4.401309013366699,1.5859375
61,0,61,4.465981960296631,2.640625
62,0,62,4.530691623687744,2.796875
63,0,63,4.594824552536011,2.734375
64,0,64,4.663782835006714,1.7890625
65,0,65,4.732428073883057,2.5625
66,0,66,4.7977516651153564,3.03125
67,0,67,4.862465143203735,2.65625
68,0,68,4.927000284194946,1.6171875
69,0,69,4.9913246631622314,2.265625
70,0,70,5.056375980377197,1.828125
71,0,71,5.122958421707153,2.15625
72,0,72,5.187379598617554,1.9609375
73,0,73,5.251974582672119,2.65625
74,0,74,5.31580924987793,1.9609375
75,0,75,5.380136728286743,1.7890625
76,0,76,5.444232940673828,1.71875
77,0,77,5.5083417892456055,2.84375
78,0,78,5.571650505065918,2.65625
79,0,79,5.636118173599243,1.8359375
